Data collector,Date,Country,City,Postal code,Latitude/Longitude,Image link,Source,Building category,Occupancy group,Occupancy type,Number of floors (excl. basement),Basement,Material,Roof shape,Roof covers,Shutters,Window area,Remarks,@
Nirvik,13-12-23,United States,Lakewood,NJ 08076,"40.06190720853026, -74.2137722838952",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,Yes,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96003,"40.6106869,-122.3807142",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Hip,Shingles,No,About 33% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96003,"40.6105506,-122.3799491",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Hip,Shingles,No,About 33% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96003,"40.6093874,-122.3800454",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,2,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96003,"40.6091603,-122.3802492",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,2,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96003,"40.6085615,-122.3808033",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5638373,-122.3348731",,Google Maps,Engineered commercial building,GOV: Government,GOV1: General public services,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5637093,-122.3342102",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5637101,-122.3339572",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5637124,-122.3334673",,Google Maps,Engineered commercial building,REL: Religious,REL: Religious building,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5638686,-122.332974",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5641328,-122.3329852",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5642236,-122.3329844",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5643142,-122.3329862",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5644069,-122.3329885",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5645903,-122.3330085",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5646782,-122.333046",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5647588,-122.3331011",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5648303,-122.3331745",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5649546,-122.3333524",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5653295,-122.333516",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5654232,-122.3335218",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5655619,-122.3338826",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5655631,-122.3340071",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5655656,-122.3341274",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5655605,-122.3343311",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5655589,-122.334568",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5653823,-122.3348749",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5652026,-122.3348718",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5650221,-122.3348706",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5649328,-122.3348688",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.564753,-122.3348688",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5646649,-122.3348713",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5645739,-122.3348743",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5642935,-122.334887",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5641049,-122.3348881",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5619307,-122.3301923",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5613839,-122.3301911",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5611964,-122.3301892",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5607994,-122.3303809",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5607901,-122.3307631",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5607897,-122.3308881",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5607902,-122.3312324",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5607948,-122.3318458",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.560763,-122.3326103",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5598122,-122.3326856",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5595444,-122.3326815",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 33% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5589738,-122.3326511",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96002,"40.5587044,-122.3326092",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96035,"40.0056159,-122.1720536",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,1,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 96035,"40.0067669,-122.1718536",,Google Maps,Engineered residential building,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1336809,-121.6349348",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1339799,-121.6348862",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,1,No,Masonry,Flat,Metal roof cover,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1372565,-121.6349419",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Gable,Metal roof cover,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1375074,-121.6349832",,Google Maps,Engineered commercial building,COM: Commerical,COM6: Hospitals,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1383819,-121.6350268",,Google Maps,Engineered residential building,RES: Residential,RES4: Temporary lodging,2,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.142145,-121.633846",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,2,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1417332,-121.6322707",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1418314,-121.631615",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,1,No,Masonry,Hip,Shingles,Yes,About 33% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1419468,-121.6303771",,Google Maps,Engineered commercial building,COM: Commerical,COM5: Banks,1,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1423182,-121.6301871",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,2,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1432832,-121.6302939",,Google Maps,Engineered commercial building,COM: Commerical,COM7: Medical clinic,1,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439479,-121.6301284",,Google Maps,Engineered commercial building,COM: Commerical,COM3: Personal and repair services,1,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439639,-121.6297624",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439659,-121.6296457",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439626,-121.6291219",,Google Maps,Engineered commercial building,COM: Commerical,COM7: Medical clinic,1,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439645,-121.6286536",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1440003,-121.6283074",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439655,-121.6283137",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439659,-121.6281996",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439658,-121.6280849",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439626,-121.627689",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439689,-121.6272519",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439702,-121.6271359",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439702,-121.6271359",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439691,-121.6270177",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439706,-121.6269036",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1439689,-121.6272519",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1440453,-121.6277085",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1444285,-121.6276866",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1446238,-121.6277154",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1446759,-121.6272511",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1447499,-121.6268648",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1448699,-121.6268417",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1450388,-121.6268339",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1452192,-121.6268391",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1453076,-121.6268333",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1453997,-121.6268329",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1454916,-121.6268324",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1455828,-121.6268304",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1456743,-121.6268294",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1458565,-121.6268291",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1460401,-121.6268281",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1463154,-121.6268317",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1464064,-121.6268299",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1465877,-121.6268305",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1466786,-121.6268293",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.146769,-121.6268275",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1468603,-121.6268259",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1469518,-121.6268253",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1470436,-121.6268273",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1472308,-121.6268423",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.147417,-121.6268312",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1475103,-121.6268044",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1475103,-121.6268044",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1475921,-121.626605",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,Yes,Much less than 20%,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1475895,-121.6264973",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,14-12-23,United States,Redding,CA 95991,"39.1475848,-121.6263802",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9839395,-117.3731224",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,3,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9839395,-117.3731224",,Google Maps,Engineered commercial building,COM: Commerical,COM8: Entertainment,4,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9837481,-117.3727097",,Google Maps,Engineered commercial building,COM: Commerical,COM1: Retail trade,3,No,Masonry,Gable,Shingles,No,About 33% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9834456,-117.3720537",,Google Maps,Engineered commercial building,COM: Commerical,COM4: Professional services,2,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9842498,-117.3714171",,Google Maps,Engineered commercial building,COM: Commerical,COM4: Professional services,1,No,Masonry,Flat,Built up roof,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.984078,-117.3708089",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.983952,-117.3705365",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9838363,-117.3702074",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Flat,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9836537,-117.370271",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,3,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9840239,-117.3700324",,Google Maps,Engineered residential building,RES: Residential,RES3: Multi-Family building ,6 or more,No,Masonry,Flat,Built up roof,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9843386,-117.3698113",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9844155,-117.369759",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.984568,-117.3696547",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9846473,-117.3696005",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9847514,-117.3694919",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9850743,-117.369317",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9851507,-117.3692666",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9852282,-117.3692148",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Masonry,Gable,Shingles,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9853086,-117.3691643",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9853889,-117.369118",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Wood,Hip,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9854671,-117.3690728",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Wood,Gable,Shingles,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9854671,-117.3690728",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,1,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9855733,-117.3690083",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Masonry,Gable,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9858555,-117.3691287",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9859883,-117.3694145",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Hip,Shingles,Yes,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9860321,-117.3695093",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,2,No,Wood,Gable,Shingles,No,About 20% of surface,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9860761,-117.3696037",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Masonry,Hip,Shingles,No,Much less than 20%,,
Yie Rou,15-12-23,United States,Riverside,CA 92501,"33.9862526,-117.3699782",,Google Maps,Single Family House,RES: Residential,RES1: Single Family Home,3,No,Wood,Hip,Shingles,No,About 20% of surface,,
